,X,Y
4139,114,67
4140,115,67
4141,116,67
4142,117,67
4143,118,67
4144,119,67
4145,120,67
4146,121,67
4147,122,67
4148,123,67
4149,124,67
4150,125,67
4151,126,67
4152,19,68
4153,20,68
4154,21,68
4155,22,68
4156,23,68
4157,24,68
4158,25,68
4159,26,68
4160,27,68
4161,28,68
4162,29,68
4163,30,68
4164,31,68
4165,32,68
4166,33,68
4167,34,68
4168,35,68
4169,36,68
4170,37,68
4171,38,68
4172,39,68
4173,42,68
4174,43,68
4175,44,68
4176,45,68
4177,46,68
4178,47,68
4179,48,68
4180,49,68
4181,50,68
4182,51,68
4183,52,68
4184,53,68
4185,54,68
4186,55,68
4187,56,68
4188,57,68
4189,58,68
4190,59,68
4191,60,68
4192,61,68
4193,62,68
4194,63,68
4195,64,68
4196,65,68
4197,66,68
4198,67,68
4199,68,68
4200,69,68
4201,70,68
4202,71,68
4203,72,68
4204,73,68
4205,74,68
4206,75,68
4207,76,68
4208,77,68
4209,78,68
4210,79,68
4211,80,68
4212,81,68
4213,82,68
4214,83,68
4215,84,68
4216,85,68
4217,86,68
4218,87,68
4219,88,68
4220,89,68
4221,90,68
4222,91,68
4223,92,68
4224,93,68
4225,94,68
4226,95,68
4227,96,68
4228,97,68
4229,98,68
4230,99,68
4231,100,68
4232,101,68
4233,102,68
4234,106,68
4235,107,68
4236,108,68
4237,109,68
4238,110,68
4239,111,68
4240,112,68
4241,115,68
4242,116,68
4243,117,68
4244,118,68
4245,119,68
4246,120,68
4247,121,68
4248,122,68
4249,123,68
4250,124,68
4251,125,68
4252,126,68
4253,20,69
4254,21,69
4255,22,69
4256,23,69
4257,24,69
4258,25,69
4259,26,69
4260,27,69
4261,28,69
4262,30,69
4263,31,69
4264,32,69
4265,33,69
4266,34,69
4267,35,69
4268,36,69
4269,37,69
4270,38,69
4271,39,69
4272,43,69
4273,44,69
4274,45,69
4275,46,69
4276,47,69
4277,48,69
4278,49,69
4279,50,69
4280,51,69
4281,52,69
4282,53,69
4283,54,69
4284,55,69
4285,56,69
4286,57,69
4287,58,69
4288,59,69
4289,60,69
4290,61,69
4291,62,69
4292,63,69
4293,64,69
4294,65,69
4295,66,69
4296,67,69
4297,68,69
4298,69,69
4299,70,69
4300,71,69
4301,72,69
4302,74,69
4303,75,69
4304,76,69
4305,77,69
4306,78,69
4307,79,69
4308,80,69
4309,81,69
4310,82,69
4311,83,69
4312,84,69
4313,85,69
4314,86,69
4315,87,69
4316,88,69
4317,89,69
4318,90,69
4319,91,69
4320,92,69
4321,93,69
4322,94,69
4323,95,69
4324,96,69
4325,97,69
4326,98,69
4327,99,69
4328,100,69
4329,101,69
4330,102,69
4331,108,69
4332,109,69
4333,110,69
4334,111,69
4335,112,69
4336,113,69
4337,114,69
4338,115,69
4339,116,69
4340,117,69
4341,118,69
4342,119,69
4343,120,69
4344,121,69
4345,122,69
4346,123,69
4347,124,69
4348,125,69
4349,126,69
4350,127,69
4351,128,69
4352,20,70
4353,21,70
4354,22,70
4355,23,70
4356,24,70
4357,25,70
4358,26,70
4359,27,70
4360,28,70
4361,29,70
4362,30,70
4363,31,70
4364,32,70
4365,33,70
4366,34,70
4367,35,70
4368,36,70
4369,37,70
4370,38,70
4371,39,70
4372,42,70
4373,43,70
4374,44,70
4375,45,70
4376,46,70
4377,47,70
4378,48,70
4379,49,70
4380,50,70
4381,51,70
4382,52,70
4383,53,70
4384,54,70
4385,55,70
4386,56,70
4387,57,70
4388,58,70
4389,59,70
4390,60,70
4391,61,70
4392,62,70
4393,63,70
4394,64,70
4395,65,70
4396,66,70
4397,67,70
4398,68,70
4399,69,70
4400,70,70
4401,71,70
4402,72,70
4403,74,70
4404,75,70
4405,76,70
4406,77,70
4407,78,70
4408,79,70
4409,80,70
4410,81,70
4411,82,70
4412,83,70
4413,84,70
4414,85,70
4415,86,70
4416,87,70
4417,88,70
4418,89,70
4419,90,70
4420,91,70
4421,92,70
4422,93,70
4423,94,70
4424,95,70
4425,96,70
4426,97,70
4427,98,70
4428,99,70
4429,100,70
4430,101,70
4431,102,70
4432,109,70
4433,110,70
4434,111,70
4435,112,70
4436,113,70
4437,114,70
4438,115,70
4439,116,70
4440,117,70
4441,118,70
4442,119,70
4443,120,70
4444,121,70
4445,122,70
4446,123,70
4447,124,70
4448,125,70
4449,126,70
4450,127,70
4451,128,70
4452,129,70
4453,21,71
4454,22,71
4455,23,71
4456,24,71
4457,25,71
4458,26,71
4459,27,71
4460,28,71
4461,29,71
4462,30,71
4463,31,71
4464,32,71
4465,33,71
4466,34,71
4467,35,71
4468,36,71
4469,37,71
4470,38,71
4471,39,71
4472,40,71
4473,43,71
4474,44,71
4475,45,71
4476,46,71
4477,47,71
4478,48,71
4479,49,71
4480,50,71
4481,51,71
4482,52,71
4483,53,71
4484,54,71
4485,55,71
4486,56,71
4487,57,71
4488,58,71
4489,59,71
4490,60,71
4491,61,71
4492,62,71
4493,63,71
4494,64,71
4495,65,71
4496,66,71
4497,67,71
4498,68,71
4499,69,71
4500,70,71
4501,71,71
4502,72,71
4503,74,71
4504,75,71
4505,76,71
4506,77,71
4507,78,71
4508,79,71
4509,80,71
4510,81,71
4511,82,71
4512,83,71
4513,84,71
4514,85,71
4515,86,71
4516,87,71
4517,88,71
4518,89,71
4519,90,71
4520,91,71
4521,92,71
4522,93,71
4523,94,71
4524,95,71
4525,96,71
4526,97,71
4527,98,71
4528,99,71
4529,100,71
4530,101,71
4531,102,71
4532,103,71
4533,110,71
4534,111,71
4535,112,71
4536,113,71
4537,114,71
4538,115,71
4539,116,71
4540,117,71
4541,118,71
4542,119,71
4543,120,71
4544,121,71
4545,122,71
4546,123,71
4547,124,71
4548,125,71
4549,126,71
4550,127,71
4551,128,71
4552,129,71
4553,21,72
4554,22,72
4555,23,72
4556,24,72
4557,25,72
4558,26,72
4559,27,72
4560,28,72
4561,29,72
4562,30,72
4563,31,72
4564,32,72
4565,33,72
4566,34,72
4567,35,72
4568,36,72
4569,37,72
4570,38,72
4571,39,72
4572,40,72
4573,43,72
4574,44,72
4575,45,72
4576,46,72
4577,47,72
4578,48,72
4579,49,72
4580,50,72
4581,51,72
4582,52,72
4583,53,72
4584,54,72
4585,55,72
4586,56,72
4587,57,72
4588,58,72
4589,59,72
4590,60,72
4591,61,72
4592,62,72
4593,63,72
4594,64,72
4595,65,72
4596,66,72
4597,67,72
4598,68,72
4599,69,72
4600,70,72
4601,71,72
4602,72,72
4603,74,72
4604,75,72
4605,76,72
4606,77,72
4607,78,72
4608,79,72
4609,80,72
4610,81,72
4611,82,72
4612,83,72
4613,84,72
4614,85,72
4615,86,72
4616,87,72
4617,88,72
4618,89,72
4619,90,72
4620,91,72
4621,92,72
4622,93,72
4623,94,72
4624,95,72
4625,96,72
4626,97,72
4627,98,72
4628,99,72
4629,100,72
4630,101,72
4631,102,72
4632,103,72
4633,111,72
4634,112,72
4635,113,72
4636,114,72
4637,115,72
4638,116,72
4639,117,72
4640,118,72
4641,119,72
4642,120,72
4643,121,72
4644,122,72
4645,123,72
4646,124,72
4647,125,72
4648,126,72
4649,127,72
4650,128,72
4651,129,72
4652,130,72
4653,22,73
4654,23,73
4655,24,73
4656,25,73
4657,26,73
4658,27,73
4659,28,73
4660,29,73
4661,30,73
4662,31,73
4663,32,73
4664,33,73
4665,34,73
4666,35,73
4667,36,73
4668,37,73
4669,38,73
4670,39,73
4671,40,73
4672,43,73
4673,44,73
4674,46,73
4675,47,73
4676,48,73
4677,49,73
4678,50,73
4679,51,73
4680,52,73
4681,53,73
4682,54,73
4683,55,73
4684,56,73
4685,57,73
4686,59,73
4687,60,73
4688,61,73
4689,62,73
4690,63,73
4691,64,73
4692,65,73
4693,66,73
4694,67,73
4695,68,73
4696,69,73
4697,70,73
4698,71,73
4699,72,73
4700,73,73
4701,74,73
4702,75,73
4703,76,73
4704,77,73
4705,78,73
4706,79,73
4707,80,73
4708,81,73
4709,82,73
4710,83,73
4711,84,73
4712,85,73
4713,86,73
4714,87,73
4715,88,73
4716,89,73
4717,90,73
4718,91,73
4719,92,73
4720,93,73
4721,94,73
4722,95,73
4723,96,73
4724,97,73
4725,98,73
4726,99,73
4727,100,73
4728,101,73
4729,102,73
4730,103,73
4731,104,73
4732,105,73
4733,115,73
4734,116,73
4735,117,73
4736,118,73
4737,119,73
4738,120,73
4739,121,73
4740,122,73
4741,123,73
4742,124,73
4743,125,73
4744,126,73
4745,127,73
4746,128,73
4747,129,73
4748,130,73
4749,131,73
4750,23,74
4751,24,74
4752,25,74
4753,26,74
4754,27,74
4755,28,74
4756,29,74
4757,30,74
4758,31,74
4759,32,74
4760,33,74
4761,34,74
4762,35,74
4763,36,74
4764,37,74
4765,38,74
4766,39,74
4767,44,74
4768,45,74
4769,46,74
4770,47,74
4771,48,74
4772,49,74
4773,50,74
4774,51,74
4775,52,74
4776,53,74
4777,54,74
4778,55,74
4779,56,74
4780,57,74
4781,58,74
4782,59,74
4783,60,74
4784,61,74
4785,62,74
4786,63,74
4787,64,74
4788,65,74
4789,66,74
4790,67,74
4791,68,74
4792,69,74
4793,70,74
4794,71,74
4795,72,74
4796,73,74
4797,74,74
4798,75,74
4799,76,74
4800,77,74
4801,78,74
4802,79,74
4803,80,74
4804,81,74
4805,82,74
4806,83,74
4807,84,74
4808,85,74
4809,86,74
4810,87,74
4811,88,74
4812,89,74
4813,90,74
4814,91,74
4815,92,74
4816,93,74
4817,94,74
4818,95,74
4819,96,74
4820,97,74
4821,98,74
4822,99,74
4823,100,74
4824,101,74
4825,102,74
4826,103,74
4827,104,74
4828,105,74
4829,106,74
4830,115,74
4831,116,74
4832,117,74
4833,118,74
4834,119,74
4835,120,74
4836,121,74
4837,122,74
4838,123,74
4839,124,74
4840,125,74
4841,126,74
4842,127,74
4843,128,74
4844,129,74
4845,130,74
4846,131,74
4847,23,75
4848,24,75
4849,25,75
4850,26,75
4851,27,75
4852,28,75
4853,29,75
4854,30,75
4855,31,75
4856,32,75
4857,33,75
4858,34,75
4859,35,75
4860,36,75
4861,37,75
4862,38,75
4863,39,75
4864,40,75
4865,41,75
4866,42,75
4867,45,75
4868,47,75
4869,48,75
4870,49,75
4871,50,75
4872,51,75
4873,52,75
4874,53,75
4875,54,75
4876,55,75
4877,56,75
4878,57,75
4879,58,75
4880,60,75
4881,61,75
4882,62,75
4883,63,75
4884,64,75
4885,65,75
4886,66,75
4887,67,75
4888,68,75
4889,69,75
4890,70,75
4891,71,75
4892,72,75
4893,73,75
4894,74,75
4895,75,75
4896,76,75
4897,77,75
4898,78,75
4899,79,75
4900,80,75
4901,81,75
4902,82,75
4903,83,75
4904,84,75
4905,85,75
4906,86,75
4907,87,75
4908,88,75
4909,89,75
4910,90,75
4911,91,75
4912,92,75
4913,93,75
4914,94,75
4915,95,75
4916,96,75
4917,97,75
4918,98,75
4919,99,75
4920,100,75
4921,101,75
4922,102,75
4923,103,75
4924,104,75
4925,105,75
4926,106,75
4927,107,75
4928,117,75
4929,118,75
4930,119,75
4931,120,75
4932,121,75
4933,122,75
4934,123,75
4935,124,75
4936,125,75
4937,126,75
4938,127,75
4939,128,75
4940,129,75
4941,130,75
4942,131,75
4943,24,76
4944,25,76
4945,26,76
4946,27,76
4947,28,76
4948,29,76
4949,30,76
4950,31,76
4951,32,76
4952,33,76
4953,34,76
4954,35,76
4955,36,76
4956,37,76
4957,38,76
4958,39,76
4959,40,76
4960,41,76
4961,42,76
4962,43,76
4963,44,76
4964,46,76
4965,47,76
4966,48,76
4967,49,76
4968,50,76
4969,51,76
4970,52,76
4971,53,76
4972,54,76
4973,55,76
4974,56,76
4975,57,76
4976,58,76
4977,59,76
4978,60,76
4979,61,76
4980,62,76
4981,63,76
4982,64,76
4983,65,76
4984,66,76
4985,67,76
4986,68,76
4987,69,76
4988,70,76
4989,71,76
4990,72,76
4991,73,76
4992,74,76
4993,75,76
4994,76,76
4995,77,76
4996,78,76
4997,79,76
4998,80,76
4999,81,76
5000,82,76
5001,83,76
5002,84,76
5003,85,76
5004,86,76
5005,87,76
5006,88,76
5007,89,76
5008,90,76
5009,91,76
5010,92,76
5011,93,76
5012,94,76
5013,95,76
5014,96,76
5015,97,76
5016,98,76
5017,99,76
5018,100,76
5019,101,76
5020,102,76
5021,103,76
5022,104,76
5023,105,76
5024,106,76
5025,107,76
5026,117,76
5027,118,76
5028,119,76
5029,120,76
5030,121,76
5031,122,76
5032,123,76
5033,124,76
5034,125,76
5035,126,76
5036,127,76
5037,128,76
5038,129,76
5039,130,76
5040,131,76
5041,26,77
5042,27,77
5043,28,77
5044,29,77
5045,30,77
5046,31,77
5047,32,77
5048,33,77
5049,34,77
5050,35,77
5051,36,77
5052,37,77
5053,38,77
5054,39,77
5055,40,77
5056,41,77
5057,42,77
5058,43,77
5059,44,77
5060,45,77
5061,46,77
5062,47,77
5063,48,77
5064,49,77
5065,50,77
5066,51,77
5067,52,77
5068,53,77
5069,54,77
5070,55,77
5071,56,77
5072,57,77
5073,58,77
5074,59,77
5075,60,77
5076,61,77
5077,62,77
5078,63,77
5079,64,77
5080,65,77
5081,66,77
5082,67,77
5083,68,77
5084,69,77
5085,70,77
5086,71,77
5087,72,77
5088,73,77
5089,74,77
5090,75,77
5091,76,77
5092,77,77
5093,78,77
5094,79,77
5095,80,77
5096,81,77
5097,82,77
5098,83,77
5099,84,77
5100,85,77
5101,86,77
5102,87,77
5103,88,77
5104,89,77
5105,90,77
5106,91,77
5107,92,77
5108,93,77
5109,94,77
5110,95,77
5111,96,77
5112,97,77
5113,98,77
5114,99,77
5115,100,77
5116,101,77
5117,102,77
5118,103,77
5119,104,77
5120,105,77
5121,106,77
5122,107,77
5123,108,77
5124,117,77
5125,118,77
5126,119,77
5127,120,77
5128,121,77
5129,122,77
5130,123,77
5131,124,77
5132,125,77
5133,126,77
5134,127,77
5135,128,77
5136,129,77
5137,130,77
5138,131,77
5139,132,77
5140,27,78
5141,28,78
5142,29,78
5143,30,78
5144,31,78
5145,32,78
5146,33,78
5147,34,78
5148,35,78
5149,36,78
5150,37,78
5151,38,78
5152,39,78
5153,40,78
5154,41,78
5155,42,78
5156,43,78
5157,44,78
5158,45,78
5159,47,78
5160,48,78
5161,49,78
5162,50,78
5163,51,78
5164,52,78
5165,53,78
5166,54,78
5167,55,78
5168,56,78
5169,57,78
5170,58,78
5171,59,78
5172,60,78
5173,61,78
5174,62,78
5175,63,78
5176,64,78
5177,65,78
5178,66,78
5179,67,78
5180,68,78
5181,69,78
5182,70,78
5183,71,78
5184,72,78
5185,73,78
5186,74,78
5187,75,78
5188,76,78
5189,77,78
5190,78,78
5191,79,78
5192,80,78
5193,81,78
5194,82,78
5195,83,78
5196,84,78
5197,85,78
5198,86,78
5199,87,78
5200,88,78
5201,89,78
5202,90,78
5203,91,78
5204,92,78
5205,93,78
5206,94,78
5207,95,78
5208,96,78
5209,97,78
5210,98,78
5211,99,78
5212,100,78
5213,101,78
5214,102,78
5215,103,78
5216,104,78
5217,105,78
5218,106,78
5219,107,78
5220,108,78
5221,109,78
5222,119,78
5223,120,78
5224,121,78
5225,122,78
5226,123,78
5227,124,78
5228,125,78
5229,126,78
5230,127,78
5231,128,78
5232,129,78
5233,130,78
5234,131,78
5235,132,78
5236,28,79
5237,29,79
5238,30,79
5239,31,79
5240,32,79
5241,33,79
5242,34,79
5243,35,79
5244,36,79
5245,37,79
5246,38,79
5247,39,79
5248,40,79
5249,41,79
5250,42,79
5251,43,79
5252,44,79
5253,45,79
5254,46,79
5255,47,79
5256,48,79
5257,49,79
5258,50,79
5259,51,79
5260,52,79
5261,53,79
5262,54,79
5263,55,79
5264,56,79
5265,57,79
5266,58,79
5267,59,79
5268,60,79
5269,61,79
5270,62,79
5271,63,79
5272,64,79
5273,65,79
5274,66,79
5275,67,79
5276,68,79
5277,69,79
5278,70,79
5279,71,79
5280,72,79
5281,73,79
5282,74,79
5283,75,79
5284,76,79
5285,77,79
5286,78,79
5287,79,79
5288,80,79
5289,81,79
5290,82,79
5291,83,79
5292,84,79
5293,85,79
5294,86,79
5295,87,79
5296,88,79
5297,89,79
5298,90,79
5299,91,79
5300,92,79
5301,93,79
5302,94,79
5303,95,79
5304,96,79
5305,97,79
5306,98,79
5307,99,79
5308,100,79
5309,101,79
5310,102,79
5311,103,79
5312,104,79
5313,105,79
5314,106,79
5315,107,79
5316,108,79
5317,109,79
5318,110,79
5319,119,79
5320,120,79
5321,121,79
5322,122,79
5323,123,79
5324,124,79
5325,125,79
5326,126,79
5327,127,79
5328,128,79
5329,129,79
5330,130,79
5331,131,79
5332,132,79
5333,133,79
5334,29,80
5335,30,80
5336,31,80
5337,32,80
5338,33,80
5339,34,80
5340,35,80
5341,36,80
5342,37,80
5343,38,80
5344,39,80
5345,40,80
5346,41,80
5347,42,80
5348,43,80
5349,44,80
5350,45,80
5351,46,80
5352,47,80
5353,48,80
5354,49,80
5355,50,80
5356,51,80
5357,52,80
5358,53,80
5359,54,80
5360,55,80
5361,56,80
5362,57,80
5363,58,80
5364,59,80
5365,60,80
5366,61,80
5367,62,80
5368,63,80
5369,64,80
5370,65,80
5371,66,80
5372,67,80
5373,68,80
5374,69,80
5375,70,80
5376,71,80
5377,72,80
5378,73,80
5379,74,80
5380,75,80
5381,76,80
5382,77,80
5383,78,80
5384,79,80
5385,80,80
5386,81,80
5387,82,80
5388,83,80
5389,84,80
5390,85,80
5391,86,80
5392,87,80
5393,88,80
5394,89,80
5395,90,80
5396,91,80
5397,92,80
5398,93,80
5399,94,80
5400,95,80
5401,96,80
5402,97,80
5403,98,80
5404,99,80
5405,100,80
5406,101,80
5407,102,80
5408,103,80
5409,104,80
5410,105,80
5411,106,80
5412,107,80
5413,108,80
5414,109,80
5415,110,80
5416,111,80
5417,121,80
5418,122,80
5419,123,80
5420,124,80
5421,125,80
5422,126,80
5423,127,80
5424,128,80
5425,129,80
5426,130,80
5427,131,80
5428,132,80
5429,133,80
5430,134,80
5431,30,81
5432,31,81
5433,32,81
5434,33,81
5435,34,81
5436,35,81
5437,36,81
5438,37,81
5439,38,81
5440,39,81
5441,40,81
5442,41,81
5443,42,81
5444,43,81
5445,44,81
5446,45,81
5447,46,81
5448,47,81
5449,48,81
5450,49,81
5451,50,81
5452,51,81
5453,52,81
5454,53,81
5455,54,81
5456,55,81
5457,56,81
5458,57,81
5459,58,81
5460,59,81
5461,60,81
5462,61,81
5463,62,81
5464,63,81
5465,64,81
5466,65,81
5467,66,81
5468,67,81
5469,68,81
5470,69,81
5471,70,81
5472,71,81
5473,72,81
5474,73,81
5475,74,81
5476,75,81
5477,76,81
5478,77,81
5479,78,81
5480,79,81
5481,80,81
5482,81,81
5483,82,81
5484,83,81
5485,84,81
5486,85,81
5487,86,81
5488,87,81
5489,88,81
5490,89,81
5491,90,81
5492,91,81
5493,92,81
5494,93,81
5495,94,81
5496,95,81
5497,96,81
5498,97,81
5499,98,81
5500,99,81
5501,100,81
5502,101,81
5503,102,81
5504,103,81
5505,104,81
5506,105,81
5507,106,81
5508,107,81
5509,108,81
5510,109,81
5511,110,81
5512,111,81
5513,112,81
5514,113,81
5515,123,81
5516,124,81
5517,125,81
5518,126,81
5519,127,81
5520,128,81
5521,129,81
5522,130,81
5523,131,81
5524,132,81
5525,133,81
5526,134,81
5527,31,82
5528,32,82
5529,33,82
5530,34,82
5531,35,82
5532,36,82
5533,37,82
5534,38,82
5535,39,82
5536,40,82
5537,41,82
5538,42,82
5539,43,82
5540,44,82
5541,45,82
5542,46,82
5543,47,82
5544,48,82
5545,49,82
5546,50,82
5547,51,82
5548,52,82
5549,53,82
5550,54,82
5551,55,82
5552,56,82
5553,57,82
5554,58,82
5555,59,82
5556,60,82
5557,61,82
5558,62,82
5559,63,82
5560,64,82
5561,65,82
5562,66,82
5563,67,82
5564,68,82
5565,69,82
5566,70,82
5567,71,82
5568,72,82
5569,73,82
5570,74,82
5571,75,82
5572,76,82
5573,77,82
5574,78,82
5575,79,82
5576,80,82
5577,81,82
5578,82,82
5579,83,82
5580,84,82
5581,85,82
5582,86,82
5583,87,82
5584,88,82
5585,89,82
5586,90,82
5587,91,82
5588,92,82
5589,93,82
5590,94,82
5591,95,82
5592,96,82
5593,97,82
5594,98,82
5595,99,82
5596,100,82
5597,101,82
5598,102,82
5599,103,82
5600,104,82
5601,105,82
5602,106,82
5603,107,82
5604,108,82
5605,109,82
5606,110,82
5607,111,82
5608,112,82
5609,113,82
5610,114,82
5611,115,82
5612,116,82
5613,124,82
5614,125,82
5615,126,82
5616,127,82
5617,128,82
5618,129,82
5619,130,82
5620,131,82
5621,132,82
5622,134,82
5623,32,83
5624,33,83
5625,34,83
5626,35,83
5627,36,83
5628,37,83
5629,38,83
5630,39,83
5631,40,83
5632,41,83
5633,42,83
5634,43,83
5635,44,83
5636,45,83
5637,46,83
5638,47,83
5639,48,83
5640,49,83
5641,50,83
5642,51,83
5643,52,83
5644,53,83
5645,54,83
5646,55,83
5647,56,83
5648,57,83
5649,58,83
5650,59,83
5651,60,83
5652,61,83
5653,62,83
5654,63,83
5655,64,83
5656,65,83
5657,66,83
5658,67,83
5659,68,83
5660,69,83
5661,70,83
5662,71,83
5663,72,83
5664,73,83
5665,74,83
5666,75,83
5667,76,83
5668,77,83
5669,78,83
5670,79,83
5671,80,83
5672,81,83
5673,82,83
5674,83,83
5675,84,83
5676,85,83
5677,86,83
5678,87,83
5679,88,83
5680,89,83
5681,90,83
5682,91,83
5683,92,83
5684,93,83
5685,94,83
5686,95,83
5687,96,83
5688,97,83
5689,98,83
5690,99,83
5691,100,83
5692,101,83
5693,102,83
5694,103,83
5695,104,83
5696,105,83
5697,106,83
5698,107,83
5699,108,83
5700,109,83
5701,110,83
5702,111,83
5703,112,83
5704,113,83
5705,114,83
5706,115,83
5707,116,83
5708,125,83
5709,126,83
5710,127,83
5711,128,83
5712,129,83
5713,130,83
5714,131,83
5715,132,83
5716,133,83
5717,134,83
5718,135,83
5719,33,84
5720,34,84
5721,35,84
5722,36,84
5723,37,84
5724,38,84
5725,39,84
5726,40,84
5727,41,84
5728,42,84
5729,43,84
5730,44,84
5731,45,84
5732,46,84
5733,47,84
5734,48,84
5735,49,84
5736,50,84
5737,51,84
5738,52,84
5739,53,84
5740,54,84
5741,55,84
5742,56,84
5743,57,84
5744,58,84
5745,59,84
5746,60,84
5747,61,84
5748,62,84
5749,63,84
5750,64,84
5751,65,84
5752,66,84
5753,67,84
5754,68,84
5755,69,84
5756,70,84
5757,71,84
5758,72,84
5759,73,84
5760,74,84
5761,75,84
5762,76,84
5763,77,84
5764,78,84
5765,79,84
5766,80,84
5767,81,84
5768,82,84
5769,83,84
5770,84,84
5771,85,84
5772,86,84
5773,87,84
5774,88,84
5775,89,84
5776,90,84
5777,91,84
5778,92,84
5779,93,84
5780,94,84
5781,95,84
5782,96,84
5783,97,84
5784,98,84
5785,99,84
5786,100,84
5787,101,84
5788,102,84
5789,103,84
5790,104,84
5791,105,84
5792,106,84
5793,107,84
5794,108,84
5795,109,84
5796,110,84
5797,111,84
5798,112,84
5799,113,84
5800,114,84
5801,115,84
5802,116,84
5803,117,84
5804,118,84
5805,119,84
5806,123,84
5807,124,84
5808,125,84
5809,126,84
5810,127,84
5811,128,84
5812,129,84
5813,130,84
5814,131,84
5815,132,84
5816,133,84
5817,134,84
5818,135,84
5819,33,85
5820,34,85
5821,35,85
5822,36,85
5823,37,85
5824,38,85
5825,39,85
5826,40,85
5827,41,85
5828,42,85
5829,43,85
5830,44,85
5831,45,85
5832,46,85
5833,47,85
5834,48,85
5835,49,85
5836,50,85
5837,51,85
5838,52,85
5839,53,85
5840,54,85
5841,55,85
5842,56,85
5843,57,85
5844,58,85
5845,59,85
5846,60,85
5847,61,85
5848,62,85
5849,63,85
5850,64,85
5851,65,85
5852,66,85
5853,67,85
5854,68,85
5855,69,85
5856,70,85
5857,71,85
5858,72,85
5859,73,85
5860,74,85
5861,75,85
5862,76,85
5863,77,85
5864,78,85
5865,79,85
5866,80,85
5867,81,85
5868,82,85
5869,83,85
5870,84,85
5871,85,85
5872,86,85
5873,87,85
5874,88,85
5875,89,85
5876,90,85
5877,91,85
5878,92,85
5879,93,85
5880,94,85
5881,95,85
5882,96,85
5883,97,85
5884,98,85
5885,99,85
5886,100,85
5887,101,85
5888,102,85
5889,103,85
5890,104,85
5891,105,85
5892,106,85
5893,107,85
5894,108,85
5895,109,85
5896,110,85
5897,111,85
5898,112,85
5899,113,85
5900,114,85
5901,115,85
5902,116,85
5903,117,85
5904,118,85
5905,119,85
5906,120,85
5907,124,85
5908,125,85
5909,126,85
5910,127,85
5911,128,85
5912,129,85
5913,130,85
5914,131,85
5915,132,85
5916,133,85
5917,134,85
5918,135,85
5919,136,85
5920,34,86
5921,35,86
5922,36,86
5923,37,86
5924,38,86
5925,39,86
5926,40,86
5927,41,86
5928,42,86
5929,43,86
5930,44,86
5931,45,86
5932,46,86
5933,47,86
5934,48,86
5935,49,86
5936,50,86
5937,51,86
5938,52,86
5939,53,86
5940,54,86
5941,55,86
5942,56,86
5943,57,86
5944,58,86
5945,59,86
5946,60,86
5947,61,86
5948,62,86
5949,63,86
5950,64,86
5951,65,86
5952,66,86
5953,67,86
5954,68,86
5955,69,86
5956,70,86
5957,71,86
5958,72,86
5959,73,86
5960,74,86
5961,75,86
5962,76,86
5963,77,86
5964,78,86
5965,79,86
5966,80,86
5967,81,86
5968,82,86
5969,83,86
5970,84,86
5971,85,86
5972,86,86
5973,87,86
5974,88,86
5975,89,86
5976,90,86
5977,91,86
5978,92,86
5979,93,86
5980,94,86
5981,95,86
5982,96,86
5983,97,86
5984,98,86
5985,99,86
5986,100,86
5987,101,86
5988,102,86
5989,103,86
5990,104,86
5991,105,86
5992,106,86
5993,107,86
5994,108,86
5995,109,86
5996,110,86
5997,111,86
5998,112,86
5999,113,86
6000,114,86
6001,115,86
6002,116,86
6003,117,86
6004,118,86
6005,119,86
6006,125,86
6007,126,86
6008,127,86
6009,128,86
6010,129,86
6011,130,86
6012,131,86
6013,132,86
6014,133,86
6015,134,86
6016,135,86
6017,136,86
6018,187,86
6019,35,87
6020,36,87
6021,37,87
6022,38,87
6023,39,87
6024,40,87
6025,41,87
6026,42,87
6027,43,87
6028,44,87
6029,45,87
6030,46,87
6031,47,87
6032,48,87
6033,49,87
6034,50,87
6035,52,87
6036,53,87
6037,54,87
6038,55,87
6039,56,87
6040,57,87
6041,58,87
6042,59,87
6043,60,87
6044,61,87
6045,62,87
6046,63,87
6047,64,87
6048,65,87
6049,66,87
6050,67,87
6051,68,87
6052,69,87
6053,70,87
6054,71,87
6055,72,87
6056,73,87
6057,74,87
6058,75,87
6059,76,87
6060,77,87
6061,78,87
6062,79,87
6063,80,87
6064,81,87
6065,82,87
6066,83,87
6067,84,87
6068,85,87
6069,86,87
6070,87,87
6071,88,87
6072,89,87
6073,90,87
6074,91,87
6075,92,87
6076,93,87
6077,94,87
6078,95,87
6079,96,87
6080,97,87
6081,98,87
6082,99,87
6083,100,87
6084,101,87
6085,102,87
6086,103,87
6087,104,87
6088,105,87
6089,106,87
6090,107,87
6091,108,87
6092,109,87
6093,110,87
6094,111,87
6095,112,87
6096,113,87
6097,114,87
6098,115,87
6099,116,87
6100,117,87
6101,118,87
6102,119,87
6103,120,87
6104,121,87
6105,127,87
6106,128,87
6107,129,87
6108,130,87
6109,131,87
6110,132,87
6111,133,87
6112,134,87
6113,135,87
6114,136,87
6115,35,88
6116,36,88
6117,37,88
6118,38,88
6119,39,88
6120,40,88
6121,41,88
6122,42,88
6123,43,88
6124,44,88
6125,45,88
6126,46,88
6127,47,88
6128,48,88
6129,49,88
6130,50,88
6131,51,88
6132,52,88
6133,53,88
6134,54,88
6135,55,88
6136,56,88
6137,57,88
